103,146.90000,146.30000,0.6000,-RPT,FM,VK1RAC 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RAC 2 Tidbin Tidbinbilla,0
104,147.17500,147.77500,0.6000,+RPT,FM,VK1RBH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RBH 2 BullsH Bulls Head,0
105,146.72500,146.12500,0.6000,-RPT,FM,VK1RBM 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RBM 2 Issacs Isaacs Ridge,0
106,146.95000,146.35000,0.6000,-RPT,FM,VK1RGI 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK1RGI 2 Ginini Mt Ginini,0
107,146.72500,146.12500,0.6000,-RPT,FM,VK2RAD 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAD 2 SHill South Hill,0
108,146.70000,146.10000,0.6000,-RPT,FM,VK2RAO 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAO 2 Cbolas Mt Canobolas,0
109,147.27500,147.87500,0.6000,+RPT,FM,VK2RAP 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAP 2 AcacPl Acacia Plateau,0
110,147.22500,147.82500,0.6000,+RPT,FM,VK2RAY 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAY 2 Albury Albury,0
111,146.77500,146.17500,0.6000,-RPT,FM,VK2RBE 2,TONE SQL,91.5 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBE 2 Bethun Mt Bethungra,0
112,147.00000,146.40000,0.6000,-RPT,FM,VK2RBH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBH 2 Darlng Mt Darling,0
113,146.77500,146.17500,0.6000,-RPT,FM,VK2RBK 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RBK 2 NomTop Noumea Tops,0
